日期,測站,測項,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2012/05/25,板橋,NO,3.7,8.3,2.4,2.5,5.3,11,16,14,13,5.2,5.8,2.6,2.3,3.1,4.4,3.2,2.8,2,2.3,2,2.9,2.8,2.1,2
2012/05/25,板橋,NO2,29,32,26,26,26,26,29,39,41,34,33,22,16,14,15,12,13,14,15,18,27,25,22,17
2012/05/25,板橋,NOx,32,40,29,28,31,38,46,53,54,39,39,24,18,17,20,15,16,16,17,20,30,28,24,19
2012/05/25,板橋,O3,8.1,4.6,6.1,7,2.8,2.7,10,23,47,73,79,109,103,70,48,54,54,51,47,40,32,38,40,41
2012/05/25,板橋,PH_RAIN,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
2012/05/25,板橋,PM10,73,70,68,66,61,64,72,81,90,143x,197x,163x,93,71,61,40,45,51,51,50,51,55,56,48
2012/05/25,板橋,PM2.5,44,42,41,39,42,42,46,52,47,46,50,45,49,46,29,28,33,32,29,28,29,35,33,26
2012/05/25,板橋,RAIN_COND,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
2012/05/25,板橋,RAINFALL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
2012/05/25,板橋,RH,79,79,80,80,81,80,78,72,55,48,42,42,49,50,54,60,65,67,68,66,67,74,75,77
2012/05/25,板橋,SO2,5.6,6.2,6.3,7.8,5.3,9.5,12,9.8,10,14,11,6.5,7.5,4.3,3.6,2.9,3.4,3.6,3.1,3.6,3,7.1,3.8,2.5
2012/05/25,板橋,THC,2.5,2.7,2.6,2.6,2.8,2.8,3,3.1,2.5,2.4,2.2,2.1,2.2,2,2,2,2,2.1,2.1,2.2,2.2,2.2,2.1,2.1
2012/05/25,板橋,UVB,0,0,0,0,0,0.1,0.6,1.8,3.8,6,7.9,8.2,6.7,7.9,5.4,2.7,1,0.2,0,0,0,0,0,0
2012/05/25,板橋,WD_HR,219,229,233,245,247,244,237,262,257,272,225,280,301,298,308,312,312,323,307,300,95,87,87,88
2012/05/25,板橋,WIND_DIREC,226,226,243,243,234,222,233,295,248,264,278,306,295,304,299,320,302,326,310,140,90,92,91,86
2012/05/25,板橋,WIND_SPEED,0.9,1.7,1.2,0.6,0.8,0.5,0.7,1.3,1.6,2,1.5,2.7,4.9,4.6,4.1,4.3,2.6,2.9,2.3,1.7,3,4.1,2.5,2.3
2012/05/25,板橋,WS_HR,0.8,0.9,0.7,0.8,0.7,0.6,0.8,0.6,0.4,0.6,0.7,1.9,4.1,4,3.6,3.2,2.3,2.1,2.3,1.3,1.9,3.4,2.7,2.6
2012/05/26,板橋,AMB_TEMP,25,25,25,25,25,25,25,26,27,28,29,30,31,32,30,28,28,27,26,26,26,26,26,26
2012/05/26,板橋,CH4,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.8,1.9,1.8,1.8,1.9,1.9,1.9,1.8,1.8
2012/05/26,板橋,CO,0.41,0.35,0.31,0.27,0.28,0.38,0.41,0.49,0.49,0.48,0.48,0.51,0.51,0.52,0.47,0.45,0.54,0.55,0.52,0.58,0.5,0.52,0.53,0.42
2012/05/26,板橋,NMHC,0.16,0.13,0.12,0.11,0.12,0.17,0.17,0.19,0.19,0.19,0.21,0.23,0.23,0.22,0.21,0.21,0.26,0.24,0.21,0.23,0.2,0.2,0.2,0.17
2012/05/26,板橋,NO,2,1.8,2,1.1,1.1,1.2,1.9,3.3,4.8,4.5,3.6,2.8,3.1,4.1,2.9,4.4,4,2.9,2.7,2.2,1.7,1.9,2.1,1.2
2012/05/26,板橋,NO2,14,12,9.8,8.5,9.6,13,16,19,21,20,19,20,23,26,29,30,32,30,26,27,23,24,22,16
2012/05/26,板橋,NOx,16,14,12,9.6,11,14,18,22,26,25,23,23,26,30,32,34,36,33,29,29,25,26,24,17
2012/05/26,板橋,O3,42,45,46,48,44,39,39,39,41,48,55,62,63,54,40,33,30,29,32,30,32,30,32,37
2012/05/26,板橋,PH_RAIN,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,6.8x
2012/05/26,板橋,PM10,42,42,34,29,32,32,35,38,40,45,43,42,46,46,48,51,56,57,50,42,40,35,27,20
2012/05/26,板橋,PM2.5,21,21,21,18,15,15,16,19,23,21,19,29,33,30,31,32,27,31,30,22,19,18,15,13
2012/05/26,板橋,RAIN_COND,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,70x
2012/05/26,板橋,RAINFALL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,2.6
2012/05/26,板橋,RH,76,76,77,77,79,79,77,74,70,66,63,59,57,55,61,65,68,71,73,74,75,75,75,78
2012/05/26,板橋,SO2,2.9,3.1,2.7,2.4,2.5,2.3,2.5,2.9,4.2,3.4,4.3,7.1,11,13,13,13,10,9.2,7.6,3.5,2.9,4.5,2.3,1.8
2012/05/26,板橋,THC,2.1,2,2,2,2,2.1,2.1,2.1,2,2,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2,2.1,2.1,2.1,2,2
2012/05/26,板橋,UVB,0,0,0,0,0,0.1,0.6,1.7,4,6.8,9,9.7,9.5,6,1.4,1.3,0.5,0.1,0,0,0,0,0,0
2012/05/26,板橋,WD_HR,83,90,88,85,91,87,77,78,87,90,76,62,67,79,84,88,77,90,84,86,87,85,85,99
2012/05/26,板橋,WIND_DIREC,75,85,79,85,89,96,75,83,92,81,68,71,89,71,82,88,84,113,81,81,86,86,92,126
2012/05/26,板橋,WIND_SPEED,3,3.1,1.8,2.1,1.5,1.7,2.2,2.1,2.9,2,2.1,2,2,2.8,3.4,3,3.5,1.9,3.1,2.4,2.5,2.4,3.1,1.6
2012/05/26,板橋,WS_HR,2.4,2.3,1.9,1.9,1.9,1.4,1.6,1.8,2.1,1.8,1.9,1.4,1.6,2.2,3.2,3.2,2.1,2.7,2.9,2.4,2.4,2.5,2.2,1.4
2012/05/27,板橋,AMB_TEMP,25,25,25,25,25,25,25,25,26,26,26,27,26,26,27,26,26,25,25,25,25,25,24,24
2012/05/27,板橋,CH4,1.9,1.9,1.9,1.9,1.9,2,1.9,1.9,1.9,1.9,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.9,1.8,1.9,1.9,1.9
2012/05/27,板橋,CO,0.43,0.4,0.31,0.3,0.3,0.34,0.42,0.46,0.4,0.42,0.39,0.39,0.38,0.39,0.35,0.39,0.41,0.44,0.47,0.47,0.46,0.46,0.43,0.36
2012/05/27,板橋,NMHC,0.24,0.18,0.17,0.15,0.16,0.18,0.19,0.21,0.16,0.17,0.15,0.15,0.14,0.15,0.13,0.15,0.16,0.16,0.16,0.17,0.16,0.15,0.15,0.12
2012/05/27,板橋,NO,1.2,1.1,0.9,0.8,1.1,1.1,1.8,2.2,2.8,3,3.8,4.4,2.9,3.3,3.5,3.7,2.6,2.1,1.4,1.3,1.8,1.6,1.4,1.1
2012/05/27,板橋,NO2,16,15,11,12,11,12,19,19,18,17,19,19,18,18,17,20,21,22,22,20,19,19,18,12
2012/05/27,板橋,NOx,17,16,12,13,12,13,21,21,21,20,23,23,21,21,21,23,24,24,23,22,21,21,19,13
2012/05/27,板橋,O3,35,34,36,32,35,32,28,28,34,37,37,40,39,40,42,38,37,38,36,34,34,34,34,40
2012/05/27,板橋,PH_RAIN,6.6,6.3,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
2012/05/27,板橋,PM10,17,23,18,13,17,16,17,17,18,24,28,27,23,17,12,16,17,16,17,16,12,11,11,7
2012/05/27,板橋,PM2.5,11,11,8,5,10,11,10,13,11,12,14,11,12,11,6,8,15,14,8,7,9,10,7,2
2012/05/27,板橋,RAIN_COND,4.5,3.5,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
2012/05/27,板橋,RAINFALL,2.6,0.4,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,0.2,0.2,0.2
2012/05/27,板橋,RH,85,86,85,85,83,82,83,83,83,82,81,75,76,75,72,74,78,79,80,81,82,82,86,86
2012/05/27,板橋,SO2,1.4,2.3,2.2,2.4,2.9,2.8,4.8,2.4,4.8,5.2,7.6,9.8,8.2,3.9,7.6,8.1,8.3,9.2,11,7.8,8.5,6.8,5.8,2.9
2012/05/27,板橋,THC,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2,2,2,2,2,2,1.9,1.9,2,2,2,2,2,2,2,2
2012/05/27,板橋,UVB,0,0,0,0,0,0,0.2,0.7,1.6,3,4.5,6.2,2.8,5.8,5.4,2.4,0.8,0.2,0,0,0,0,0,0
2012/05/27,板橋,WD_HR,85,94,85,85,75,75,95,82,85,74,80,85,89,85,87,87,86,89,88,87,86,88,88,74
2012/05/27,板橋,WIND_DIREC,88,108,80,87,80,133,86,83,83,71,90,87,89,82,85,88,84,90,90,85,88,87,87,65
2012/05/27,板橋,WIND_SPEED,1.3,1.1,1.4,1.6,1.3,1,1.7,2.4,2.5,3.1,2.5,4.1,3.8,3.1,3.8,3.6,3.8,3.9,2.6,1.8,2.9,4.3,2.2,3
2012/05/27,板橋,WS_HR,1.1,1.1,1.1,1.4,1,0.9,1.1,1.3,2.5,2.4,2.9,3.2,3.5,3,3.5,3.5,3.3,3.8,3.2,2.5,2.4,2.9,3.2,2.8
2012/05/28,板橋,AMB_TEMP,24,24,24,24,24,24,24,24,25,26,26,26,27,26,25,25,25,24,24,24,25,25,25,25
2012/05/28,板橋,CH4,1.9,1.9,1.9,1.9,2,2,1.9,1.9,1.9,1.8,1.9,1.8,1.9,1.9,1.9,1.8,1.9,1.9,1.8,1.9,1.9,1.8,1.9,1.9
2012/05/28,板橋,CO,0.36,0.27,0.23,0.24,0.28,0.32,0.36,0.71,0.83,0.6,0.6,0.54,0.59,0.51,0.58,0.54,0.59,0.68,0.83,0.97,0.77,0.56,0.62,0.48
2012/05/28,板橋,NMHC,0.13,0.11,0.1,0.11,0.13,0.15,0.13,0.26,0.31,0.24,0.27,0.26,0.26,0.21,0.28,0.28,0.29,0.34,0.37,0.46,0.33,0.23,0.24,0.19
2012/05/28,板橋,NO,0.7,0.6,0.9,0.7,0.8,0.9,1.6,4.2,7.9,6.2,6.3,6.5,4.7,3.3,6.9,5.2,8.1,7.1,6.2,9.5,5.4,2.9,2,1.1
2012/05/28,板橋,NO2,11,8.4,5.8,5.4,8.1,12,18,26,28,24,26,27,24,20,28,29,33,34,34,36,31,24,24,18
2012/05/28,板橋,NOx,11,8.9,6.6,6.1,8.9,13,20,30,36,30,32,34,29,23,35,34,41,41,40,46,37,27,26,20
2012/05/28,板橋,O3,40,41,43,41,34,30,30,25,25,31,27,27,29,32,26,24,20,13,14,9.5,13,20,21,25
2012/05/28,板橋,PH_RAIN,NR,NR,5.4,5.2,4.9,4.8,5.2,5.7,NR,NR,,NR,NR,4.4,4.2,4.6,4.8,4.8,4.9,NR,NR,5.2,NR,NR
2012/05/28,板橋,PM10,12,13,9,6,7,9,13,15,17,23,21,18,17,11,9,15,15,16,15,13,16,12,9,11
2012/05/28,板橋,PM2.5,5,6,4,8,11,8,5,5,4,6,12,13,11,10,8,9,10,11,11,8,9,8,4,5
2012/05/28,板橋,RAIN_COND,NR,NR,11,4.2,4.2,4.3,4,4.2,NR,NR,,NR,NR,105,16,9.1,7.8,5.4,5.8,NR,NR,6.4,NR,NR
2012/05/28,板橋,RAINFALL,NR,NR,3.6,1.2,2.4,5.6,5.6,0.6,NR,NR,NR,NR,NR,1.4,0.4,0.8,1,0.4,1.6,0.2,NR,0.4,NR,NR
2012/05/28,板橋,RH,85,86,86,88,89,90,90,89,86,81,81,79,77,83,87,87,88,88,89,89,88,88,86,85
2012/05/28,板橋,SO2,2.5,1.2,2,1.8,2.2,2.3,2.3,1.7,3.9,4.3,6.4,7.7,3.2,2.3,1.8,2.8,4,4.9,2.5,2.7,1.9,1.6,1.6,1.8
2012/05/28,板橋,THC,2,2,2,2,2.2,2.1,2,2.2,2.2,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.2,2.2,2.2,2.3,2.2,2.1,2.1,2.1
2012/05/28,板橋,UVB,0,0,0,0,0,0,0.1,0.9,3,3.8,3.9,3.9,2.3,2.8,2.8,0.8,0.6,0.2,0,0,0,0,0,0
2012/05/28,板橋,WD_HR,67,69,63,64,62,89,81,77,77,77,76,85,73,72,83,79,88,91,90,92,82,88,89,66
2012/05/28,板橋,WIND_DIREC,65,69,74,65,75,89,71,89,76,57,87,87,63,57,86,69,91,88,106,93,87,91,93,69
2012/05/28,板橋,WIND_SPEED,2.3,3.7,1.6,1.2,1,1.4,1.9,3,2.4,2.4,3,3.5,2.9,1.8,3.1,2,2.6,2.7,1.5,2,1.9,2.6,1.9,2.4
2012/05/28,板橋,WS_HR,1.9,3.1,2.1,1.4,1.1,1.1,2.2,2.2,2.1,2.5,2,2.6,1.9,2.1,1.8,2.4,2.3,2.5,2.2,1.5,1.7,2.3,1.7,1.9
2012/05/29,板橋,AMB_TEMP,20x,25,25,25,25,25,25,25,27,29,30,30,30,31,30,30,30,29,29,29,28,28,28,28
2012/05/29,板橋,CH4,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.9,1.9,1.9,1.9
2012/05/29,板橋,CO,0.4,0.29,0.24,0.23,0.22,0.28,0.44,0.71,0.76,0.56,0.47,0.42,0.39,0.36,0.42,0.43,0.47,0.68,0.84,0.77,0.72,0.89,0.63,0.53
2012/05/29,板橋,NMHC,0.16,0.11,0.14,0.13,0.12,0.14,0.2,0.3,0.32,0.26,0.24,0.23,0.2,0.19,0.23,0.24,0.27,0.35,0.44,0.36,0.32,0.4,0.29,0.29
2012/05/29,板橋,NO,0.7,0.5,0.5,0.6,0.7,0.8,3.2,5.1,7.3,6,4.8#,4.7,3.5,4.3,4.7,5.2,6.2,8.1,7.1,5.4,5.5,9.6,3.1,2
2012/05/29,板橋,NO2,17,10,7.9,7.3,7.1,10,19,22,23,20,17#,14,12,13,15,17,17,21,24,23,25,27,19,17
2012/05/29,板橋,NOx,18,11,8.4,7.9,7.7,11,22,27,30,26,22#,19,16,17,20,23,24,29,31,29,30,37,22,19
2012/05/29,板橋,O3,21,31,31,32,34,32,24,24,28,32,31,32,34,31,30,24,22,18,14,13,9.2,5.9,13,15
2012/05/29,板橋,PH_RAIN,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
2012/05/29,板橋,PM10,5004*,6,6,9,10,5004*,13,13,13,17,18,15,15,15,15,12,12,15,12,16,20,18,15,7
2012/05/29,板橋,PM2.5,1000*,16,10,5,0,1000*,9,8,7,6,,6,6,9,14,16,10,6,11,18,18,17,14,10
2012/05/29,板橋,RAIN_COND,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
2012/05/29,板橋,RAINFALL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
2012/05/29,板橋,RH,78x,85,86,86,86,85,84,87,82,71,66,64,62,62,64,63,65,66,66,69,76,75,72,73
2012/05/29,板橋,SO2,1.7#,1.5,2,1.9,1.9,0.8,1.5,1.8,1.7,1.6,1.5#,1.4,0.7,0.8,0.9,1,0.9,1.1,1.4,1.1,0.8,1.2,0.5,0.6
2012/05/29,板橋,THC,2.1,2,2,2,2,2,2.1,2.2,2.2,2.1,2.1,2.1,2,2,2,2,2.1,2.2,2.3,2.2,2.2,2.3,2.2,2.2
2012/05/29,板橋,UVB,0,0,0,0,0,0.1,0.4,1.4,4.9,8,8.6,9.4,7.6,6.3,5.3,2.6,1.4,0.4,0,0,0,0,0,0
2012/05/29,板橋,WD_HR,67,67,72,83,85,78,77,69,73,78,73,72,75,79,74,83,88,111,99,86,86,80,73,79
2012/05/29,板橋,WIND_DIREC,73,69,89,89,66,91,65,63,81,76,61,75,83,72,83,87,124,80,111,87,85,82,71,66
2012/05/29,板橋,WIND_SPEED,2.9,2.4,1.7,2.2,1.6,2.3,2.1,2.9,3.2,2.5,2.9,3,3.3,3.5,1.9,2.6,2.1,2.5,2.3,2.9,2.2,2.1,2.2,1.2
2012/05/29,板橋,WS_HR,1.9,2.2,2.1,1.8,2.1,1.9,1.9,2.2,2.4,2.6,2.4,2.9,2.5,2.7,2.6,2.3,2.4,2.2,2,2.9,2.5,1.6,1.2,1.2
2012/05/30,板橋,AMB_TEMP,27,27,27,27,27,27,27,28,29,30,31,32,31,30,30,29,29,29,28,28,28,28,28,28
2012/05/30,板橋,CH4,1.9,1.9,1.9,2.1,2.2,2.1,2,2,1.9,1.9,1.9,1.9,1.9,1.8,1.8,1.8,1.8,1.8,2,2,1.9,2,2.1,2.1
2012/05/30,板橋,CO,0.45,0.32,0.27,0.35,0.47,0.46,0.62,1.02,0.95,0.69,0.52,0.59,0.48,0.37,0.38,0.37,0.48,0.51,1.41,1.3,1,1.05,0.93,0.79
2012/05/30,板橋,NMHC,0.28,0.2,0.21,0.39,0.49,0.35,0.42,0.5,0.46,0.36,0.25,0.28,0.3,0.23,0.24,0.23,0.31,0.35,0.83,0.67,0.55,0.8,0.91,0.68
2012/05/30,板橋,NO,1.6,1,1,3.8,17,8.7,16,20,13,4.5,4.9,2.7,1.7,2.6,3.7,2.5,2.6,4.1,13,16,4.5,7.2,13,13
2012/05/30,板橋,NO2,15,10,8.8,17,19,15,17,22,24,22,19,22,21,16,16,17,24,24,47,49,40,41,32,32
2012/05/30,板橋,NOx,16,11,9.8,21,36,24,34,42,37,26,24,25,22,19,20,20,27,28,59,65,44,48,45,45
2012/05/30,板橋,O3,15,16,15,4.9,1.2,3.7,4.6,9.4,20,39,52,66,62,53,46,43,34,25,5.7,3.1,6.7,2.6,3.4,1.3
2012/05/30,板橋,PH_RAIN,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,NR
2012/05/30,板橋,PM10,7,10,10,10,18,23,22,23,27,29,28,33,50,54,45,43,45,44,50,60,51,54,61,55
2012/05/30,板橋,PM2.5,8,4,2,4,12,11,8,7,8,9,10,17,30,36,34,33,30,28,38,48,42,40,42,38
2012/05/30,板橋,RAIN_COND,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,NR
2012/05/30,板橋,RAINFALL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,0.2
2012/05/30,板橋,RH,73,73,72,75,79,78,77,72,67,64,59,59,68,69,70,70,71,71,78,82,79,78,80,80
2012/05/30,板橋,SO2,0.6,2.2,2.7,4.4,7,2.9,3.9,3.3,3.4,2.8,2.5,3,4.5,4.5,3.4,3.9,3.7,5.2,4.7,4.8,4.7,8.7,6.8,8.3
2012/05/30,板橋,THC,2.2,2.1,2.1,2.5,2.7,2.5,2.4,2.5,2.3,2.2,2.1,2.2,2.2,2.1,2.1,2,2.2,2.2,2.8,2.7,2.5,2.8,3,2.8
2012/05/30,板橋,UVB,0,0,0,0,0,0.1,0.6,2.1,3.3,4.8,7.6,6.5,2.6,4.4,3.3,2.3,0.5,0,0,0,0,0,0,0
2012/05/30,板橋,WD_HR,65,62,101,205,95,76,55,63,104,74,65,345,336,331,327,323,327,269,133,130,135,240,227,283
2012/05/30,板橋,WIND_DIREC,66,72,128,221,52,119,8.8,38,36,158,71,319,332,331,328,327,318,230,141,130,195,227,231,305
2012/05/30,板橋,WIND_SPEED,1.7,1.6,0.5,1.1,0.5,1.2,1,1.5,1.5,0.9,1.6,2.9,3.6,4.1,3.3,2.7,2.4,1.2,2,1.8,0.5,1,1.1,1.8
2012/05/30,板橋,WS_HR,1.1,1.1,0.7,0.5,0.5,0.7,0.2,0.7,0.8,0.8,0.4,1.2,2.1,2.9,1.7,2,1.5,1,1.1,1.7,0.9,0.7,1.2,1.3
2012/05/31,板橋,AMB_TEMP,27,27,25,25,25,25,25,25,26,27,27,25,25,25,25,25,25,25,25,25,25,25,25,25
2012/05/31,板橋,CH4,1.9,1.9,1.9,1.8,1.8,1.8,1.9,1.9,1.8,1.8,1.8,1.9,1.9,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8
2012/05/31,板橋,CO,0.35,0.21,0.2,0.17,0.14,0.18,0.3,0.44,0.39,0.38,0.62,0.55,0.47,0.38,0.4,0.42,0.43,0.56,0.55,0.62,0.51,0.48,0.43,0.33
2012/05/31,板橋,NMHC,0.26,0.11,0.1,0.08,0.06,0.08,0.14,0.18,0.17,0.22,0.33,0.41,0.26,0.21,0.25,0.22,0.28,0.3,0.23,0.26,0.21,0.2,0.18,0.13
2012/05/31,板橋,NO,2.3,0.9,0.7,0.8,0.8,0.5,1.1,1.6,1.7,2,7,5,2.2,2.2,2.5,2.4,2.3,1.9,1.2,1.7,1.3,1.3,1.3,0.8
2012/05/31,板橋,NO2,20,5.4,4,6.2,4.1,5.5,12,13,13,13,31,30,24,22,24,25,25,28,23,27,23,22,19,14
2012/05/31,板橋,NOx,22,6.3,4.7,7,4.9,6.1,13,14,14,15,37,35,26,24,27,28,28,30,24,29,24,23,20,15
2012/05/31,板橋,O3,15,36,39,46,53,52,45,46,48,48,32,30,37,42,42,41,44,38,45,38,39,38,39,43
2012/05/31,板橋,PH_RAIN,NR,NR,4.6,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
2012/05/31,板橋,PM10,40,27,18,18,23,26,31,33,34,35,38,33,22,27,37,39,39,40,40,33,31,31,29,26
2012/05/31,板橋,PM2.5,30,17,11,10,4,4,6,10,11,7,8,10,13,19,16,11,12,21,19,13,11,8,9,8
2012/05/31,板橋,RAIN_COND,NR,NR,45,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
2012/05/31,板橋,RAINFALL,NR,NR,1.6,NR,NR,NR,NR,NR,NR,NR,NR,0.4,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
2012/05/31,板橋,RH,81,80,84,82,79,78,78,77,74,71,71,80,76,73,72,70,71,71,72,75,74,73,75,72
2012/05/31,板橋,SO2,5.3,2.7,2.1,1.5,2.1,1.8,2.3,2,1.8#,1.3,1.5,1.7,1.2,1#,1.4#,3.1#,1.8,2.6,2.4,2.1,2.1,2.3,2.1,1.7
2012/05/31,板橋,THC,2.2,2,2,1.9,1.9,1.9,2,2,2,2.1,2.2,2.3,2.1,2,2.1,2,2.1,2.1,2.1,2.1,2,2,2,2
2012/05/31,板橋,UVB,0,0,0,0,0,0,0.4,0.9,2.1,4.2,2.3,2.2,1.5,1.4,1.6,1.1,0.8,0.2,0,0,0,0,0,0
2012/05/31,板橋,WD_HR,312,301,330,324,319,321,335,327,331,359,120,106,88,89,89,88,91,87,73,81,80,90,89,86
2012/05/31,板橋,WIND_DIREC,310,303,348,317,322,330,318,325,341,16,67,91,93,87,91,83,102,80,70,73,91,90,82,90
2012/05/31,板橋,WIND_SPEED,2.5,2.3,4.5,4.8,3.7,2.9,2.5,3.3,4.2,2.8,1.2,2.3,3.8,3.9,3,3,2.6,2.4,3.1,2.3,2.2,2.6,2.4,2.9
2012/05/31,板橋,WS_HR,1.8,2.1,1.6,2.9,3,2,1.6,1.7,2.1,1.4,1.2,1.4,1.8,2.9,2.9,2.7,2.4,2.4,2.8,2.4,2.3,2.3,2.5,2.2
2012/06/01,板橋,AMB_TEMP,24,24,24,24,24,24,24,24,25,25,26,26,26,26,26,26,26,26,26,25,25,26,26,25
2012/06/01,板橋,CH4,1.8,1.8,1.9,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.9,1.8,1.8
2012/06/01,板橋,CO,0.27,0.2,0.18,0.14,0.15,0.2,0.26,0.54,0.61,0.55,0.42,0.32,0.36,0.38,0.38,0.4,0.42,0.61,0.79,0.7,0.61,0.78,0.69,0.52
2012/06/01,板橋,NMHC,0.16,0.16,0.15,0.13,0.13,0.14,0.12,0.22,0.27,0.32,0.24,0.16,0.17,0.19,0.2,0.21,0.22,0.29,0.35,0.3,0.26,0.34,0.34,0.26
2012/06/01,板橋,NO,0.9,0.7,0.6,1,0.8,1.2,1.8,3,3.6,4.9,5.4,4.1,3.4,4.3,4.8,5.1,4.5,5.2,5,4.2,3,5.5,3.7,2.1
2012/06/01,板橋,NO2,11,8.8,7.8,5.8,6.5,9.7,15,23,27,28,24,18,18,22,21,24,24,28,32,29,28,33,28,20
2012/06/01,板橋,NOx,12,9.5,8.5,6.8,7.4,11,17,26,31,33,30,22,21,26,26,29,28,34,37,33,31,39,32,22
2012/06/01,板橋,O3,44,44,45,49,49,45,43,38,38,34,39,45,44,37,36,33,31,24,19,22,20,13,17,24
2012/06/01,板橋,PH_RAIN,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
2012/06/01,板橋,PM10,22,18,18,16,15,17,18,21,23,27,33,32,27,27,29,32,29,32,28,20,20,24,23,22
2012/06/01,板橋,PM2.5,7,7,7,9,6,6,2,1,9,15,15,12,13,16,18,21,24,23,17,14,17,14,14,9
2012/06/01,板橋,RAIN_COND,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
2012/06/01,板橋,RAINFALL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
2012/06/01,板橋,RH,75,78,78,80,79,79,79,77,75,74,72,68,70,72,71,71,72,73,75,78,79,78,79,79
2012/06/01,板橋,SO2,2.3,3.5,3.8,3.9,4.1,3.8,3,2.3,1.9,0.8,0.6,2.8,0.8,1.9,2.2,3.8,2.5,3.6,1.1,1,1.5,1.4,1.8,0.9
2012/06/01,板橋,THC,2,2,2,2,2,2,1.9,2,2.1,2.1,2,2,2,2,2,2,2,2.1,2.2,2.1,2.1,2.2,2.2,2.1
2012/06/01,板橋,UVB,0,0,0,0,0,0.1,0.5,0.8,1.3,2.6,5.5,6.3,4.9,3.7,3.2,2.3,1.1,0.3,0,0,0,0,0,0
2012/06/01,板橋,WD_HR,100,97,116,89,92,105,89,90,86,90,87,80,89,89,82,84,77,70,82,89,89,87,91,83
2012/06/01,板橋,WIND_DIREC,94,83,124,78,100,102,89,100,82,89,90,69,86,93,76,85,84,72,88,88,89,106,68,87
