date,data
2017/10/03,"[0.0933523922764228, 0.281324, 0.357938, 0, 0, 0.5158, 0, 0, 0, 0, 0, 0, 0, 0, 0.67469, 0, 0, 0.751333, 0, 0, 0.791683, 0.723426, 4.154688, 0, 0, 0, 0, 0, 0, 0, 1.326254, 0.781736, 1.223147, 1.39952, 0.483671, 1.122678, 0.0, 16.0]"
2017/10/05,"[0.0933523922764228, 0.136317, 0.143326, 0, 0, 0.167877, 0, 0, 0, 0, 0, 0, 0, 0, 0.23084, 0, 0, 0.25422, 0, 0, 0.303883, 0.32742, 4.713989, 0, 0, 0, 0, 0, 0, 0, 0.898886, 1.010362, 1.015852, 0.89778, 0.999707, 1.122678, 0.0, 10.0]"
2017/10/07,"[0.0933523922764228, 0.098827, 0.106491, 0, 0, 0.13157, 0, 0, 0, 0, 0, 0, 0, 0, 0.189895, 0, 0, 0.211484, 0, 0, 0.252617, 0.272621, 4.291001, 0, 0, 0, 0, 0, 0, 0, 1.048908, 1.041842, 1.146187, 1.062473, 1.005942, 1.122678, 0.0, 4.0]"
2017/10/09,"[0.0933523922764228, 0.076442, 0.073387, 0, 0, 0.072852, 0, 0, 0, 0, 0, 0, 0, 0, 0.088814, 0, 0, 0.087584, 0, 0, 0.106865, 0.110674, 4.208937, 0, 0, 0, 0, 0, 0, 0, 0.323753, 0.693342, 0.476187, 0.360347, 0.930317, 1.122678, 0.0, 12.0]"
2017/10/10,"[0.0933523922764228, 0.058025, 0.055369, 0, 0, 0.053613, 0, 0, 0, 0, 0, 0, 0, 0, 0.069325, 0, 0, 0.063765, 0, 0, 0.089023, 0.089357, 4.622146, 0, 0, 0, 0, 0, 0, 0, 0.312102, 0.936033, 0.486494, 0.420759, 1.352872, 1.122678, 0.0, 8.0]"
2017/10/11,"[0.0933523922764228, 0.066895, 0.064147, 0, 0, 0.06222, 0, 0, 0, 0, 0, 0, 0, 0, 0.078844, 0, 0, 0.072761, 0, 0, 0.100892, 0.098599, 4.674781, 0, 0, 0, 0, 0, 0, 0, 0.206062, 0.904733, 0.342975, 0.363688, 1.214654, 1.122678, 0.0, 13.0]"
2017/10/16,"[0.0933523922764228, 0.162199, 0.165055, 0, 0, 0.173823, 0, 0, 0, 0, 0, 0, 0, 0, 0.200571, 0, 0, 0.206052, 0, 0, 0.215211, 0.6794867085620182, 4.693453, 0, 0, 0, 0, 0, 0, 0, 0.346779, 0.201691, 0.409728, 0.356434, 0.203861, 1.122678, 0.0, 11.0]"
2017/10/22,"[0.0933523922764228, 0.167581, 0.203083, 0, 0, 0.281295, 0, 0, 0, 0, 0, 0, 0, 0, 0.418493, 0, 0, 0.481138, 0, 0, 0.557783, 0.588921, 1.794011, 0, 0, 0, 0, 0, 0, 0, 1.283415, 1.035154, 1.276291, 1.313964, 0.79137, 1.122678, 0.0, 1.0]"
2017/10/23,"[0.0933523922764228, 0.263351, 0.309234, 0, 0, 0.408763, 0, 0, 0, 0, 0, 0, 0, 0, 0.564423, 0, 0, 0.62956, 0, 0, 0.702008, 0.724609, 2.665274, 0, 0, 0, 0, 0, 0, 0, 1.057463, 0.786279, 1.029198, 1.093083, 0.554405, 1.122678, 0.0, 4.0]"
2017/10/29,"[0.0933523922764228, 0.172435, 0.189786, 0, 0, 0.234792, 0, 0, 0, 0, 0, 0, 0, 0, 0.334297, 0, 0, 0.387599, 0, 0, 0.463995, 0.505071, 1.84387, 0, 0, 0, 0, 0, 0, 0, 1.06522, 1.183078, 1.181337, 1.032576, 1.031271, 1.122678, 0.0, 15.0]"
2017/11/01,"[0.0933523922764228, 0.085249, 0.089828, 0, 0, 0.107594, 0, 0, 0, 0, 0, 0, 0, 0, 0.157335, 0, 0, 0.179666, 0, 0, 0.222827, 0.236516, 3.214656, 0, 0, 0, 0, 0, 0, 0, 1.050904, 1.256538, 1.218654, 1.023038, 1.223778, 1.122678, 0.0, 11.0]"
2017/11/06,"[0.0933523922764228, 0.050475, 0.048056, 0, 0, 0.055261, 0, 0, 0, 0, 0, 0, 0, 0, 0.087314, 0, 0, 0.094853, 0, 0, 0.116756, 0.122151, 4.30372, 0, 0, 0, 0, 0, 0, 0, 1.078204, 1.056461, 1.318321, 1.096902, 0.998534, 1.122678, 0.0, 1.0]"
2017/11/16,"[0.0933523922764228, 0.072382, 0.075282, 0, 0, 0.086602, 0, 0, 0, 0, 0, 0, 0, 0, 0.121836, 0, 0, 0.131745, 0, 0, 0.159245, 0.164508, 3.850455, 0, 0, 0, 0, 0, 0, 0, 0.938693, 1.004053, 1.077286, 0.956075, 0.904989, 1.122678, 0.0, 16.0]"
2017/11/17,"[0.0933523922764228, 0.205284, 0.246089, 0, 0, 0.328542, 0, 0, 0, 0, 0, 0, 0, 0, 0.455416, 0, 0, 0.500405, 0, 0, 0.576064, 0.602747, 3.963804, 0, 0, 0, 0, 0, 0, 0, 1.060496, 0.852968, 1.011709, 1.117612, 0.727161, 1.122678, 0.0, 8.0]"
2017/11/29,"[0.0933523922764228, 0.025588, 0.025583, 0, 0, 0.027496, 0, 0, 0, 0, 0, 0, 0, 0, 0.043955, 0, 0, 0.042667, 0, 0, 0.063372, 0.068111, 3.046812, 0, 0, 0, 0, 0, 0, 0, 0.882731, 1.200934, 1.138962, 0.996718, 1.393131, 1.122678, 0.0, 43.0]"
2017/12/10,"[0.0933523922764228, 0.137173, 0.167863, 0, 0, 0.243184, 0, 0, 0, 0, 0, 0, 0, 0, 0.382659, 0, 0, 0.453364, 0, 0, 0.536805, 0.57941, 1.908535, 0, 0, 0, 0, 0, 0, 0, 1.47505, 1.220535, 1.477829, 1.497703, 0.957927, 1.122678, 0.0, 15.0]"
2017/12/14,"[0.0933523922764228, 0.032426, 0.034481, 0, 0, 0.038372, 0, 0, 0, 0, 0, 0, 0, 0, 0.060191, 0, 0, 0.068453, 0, 0, 0.075199, 0.074389, 2.983516, 0, 0, 0, 0, 0, 0, 0, 1.072579, 0.798657, 1.389114, 1.025518, 0.337631, 1.122678, 0.0, 1.0]"
2017/12/15,"[0.0933523922764228, 0.023988, 0.023705, 0, 0, 0.023759, 0, 0, 0, 0, 0, 0, 0, 0, 0.033978, 0, 0, 0.034377, 0, 0, 0.6333750661686236, 0.6794867085620182, 2.758575, 0, 0, 0, 0, 0, 0, 0, 0.575138, -0.10591, 0.846215, 0.640125, 1.026563747863247, 1.122678, 0.0, 10.0]"
2017/12/21,"[0.0933523922764228, 0.113066, 0.133441, 0, 0, 0.179749, 0, 0, 0, 0, 0, 0, 0, 0, 0.278958, 0, 0, 0.33374, 0, 0, 0.405491, 0.456376, 1.334632, 0, 0, 0, 0, 0, 0, 0, 1.364271, 1.349006, 1.461141, 1.342736, 1.213168, 1.122678, 0.0, 7.0]"
2017/12/22,"[0.0933523922764228, 0.064173, 0.071792, 0, 0, 0.089562, 0, 0, 0, 0, 0, 0, 0, 0, 0.139506, 0, 0, 0.1682, 0, 0, 0.205674, 0.227343, 1.713275, 0, 0, 0, 0, 0, 0, 0, 1.276019, 1.402535, 1.486632, 1.212665, 1.175413, 1.122678, 0.0, 43.0]"
2017/12/23,"[0.0933523922764228, 0.052445, 0.057028, 0, 0, 0.071785, 0, 0, 0, 0, 0, 0, 0, 0, 0.117563, 0, 0, 0.138347, 0, 0, 0.174074, 0.187663, 2.550257, 0, 0, 0, 0, 0, 0, 0, 1.344671, 1.436491, 1.575659, 1.31476, 1.203083, 1.122678, 0.0, 39.0]"
2017/12/24,"[0.0933523922764228, 0.117481, 0.143495, 0, 0, 0.205322, 0, 0, 0, 0, 0, 0, 0, 0, 0.326121, 0, 0, 0.38591, 0, 0, 0.45741, 0.489076, 2.525374, 0, 0, 0, 0, 0, 0, 0, 1.486411, 1.24955, 1.523795, 1.50288, 0.967943, 1.122678, 0.0, 8.0]"
2017/12/25,"[0.0933523922764228, 0.264663, 0.320681, 0, 0, 0.444302, 0, 0, 0, 0, 0, 0, 0, 0, 0.646724, 0, 0, 0.744017, 0, 0, 0.840648, 0.6794867085620182, 2.143061, 0, 0, 0, 0, 0, 0, 0, 1.246969, 0.943179, 1.22302, 1.27457, 0.824658, 1.122678, 0.0, 2.0]"
2017/12/28,"[0.0933523922764228, 0.121754, 0.142631, 0, 0, 0.190739, 0, 0, 0, 0, 0, 0, 0, 0, 0.283341, 0, 0, 0.327907, 0, 0, 0.374633, 0.406351, 2.458053, 0, 0, 0, 0, 0, 0, 0, 1.242574, 1.003774, 1.286707, 1.250141, 0.751652, 1.122678, 0.0, 11.0]"
2017/12/29,"[0.0933523922764228, 0.095004, 0.112211, 0, 0, 0.150383, 0, 0, 0, 0, 0, 0, 0, 0, 0.231025, 0, 0, 0.267224, 0, 0, 0.321281, 0.336655, 2.426937, 0, 0, 0, 0, 0, 0, 0, 1.304528, 1.193417, 1.372073, 1.317217, 0.910319, 1.122678, 0.0, 3.0]"
2017/12/30,"[0.0933523922764228, 0.057393, 0.070234, 0, 0, 0.09009, 0, 0, 0, 0, 0, 0, 0, 0, 0.139452, 0, 0, 0.160989, 0, 0, 0.185589, 0.18909, 2.412453, 0, 0, 0, 0, 0, 0, 0, 1.262224, 1.031999, 1.391479, 1.258631, 0.636753, 1.122678, 0.0, 2.0]"
2018/01/02,"[0.0933523922764228, 0.058329, 0.064313, 0, 0, 0.078552, 0, 0, 0, 0, 0, 0, 0, 0, 0.117136, 0, 0, 0.134068, 0, 0, 0.158114, 0.165438, 2.408371, 0, 0, 0, 0, 0, 0, 0, 1.129481, 1.085977, 1.28552, 1.112077, 0.826256, 1.122678, 0.0, 32.0]"
2018/01/03,"[0.0933523922764228, 0.089233, 0.092991, 0, 0, 0.103545, 0, 0, 0, 0, 0, 0, 0, 0, 0.136994, 0, 0, 0.151906, 0, 0, 0.168544, 0.169637, 2.482466, 0, 0, 0, 0, 0, 0, 0, 0.807021, 0.855181, 0.973386, 0.773704, 0.533217, 1.122678, 0.0, 7.0]"
2018/01/04,"[0.0933523922764228, 0.057784, 0.063283, 0, 0, 0.080854, 0, 0, 0, 0, 0, 0, 0, 0, 0.129953, 0, 0, 0.152078, 0, 0, 0.177176, 0.183079, 3.024998, 0, 0, 0, 0, 0, 0, 0, 1.330576, 1.114609, 1.505882, 1.314784, 0.73186, 1.122678, 0.0, 2.0]"
2018/01/10,"[0.0933523922764228, 0.094144, 0.109673, 0, 0, 0.141524, 0, 0, 0, 0, 0, 0, 0, 0, 0.205776, 0, 0, 0.242406, 0, 0, 0.278332, 0.297275, 0.994502, 0, 0, 0, 0, 0, 0, 0, 1.176295, 1.084462, 1.265812, 1.146621, 0.79225, 1.122678, 0.0, 18.0]"
2018/01/11,"[0.0933523922764228, 0.13429, 0.157179, 0, 0, 0.204977, 0, 0, 0, 0, 0, 0, 0, 0, 0.291427, 0, 0, 0.337716, 0, 0, 0.384853, 0.410064, 1.183506, 0, 0, 0, 0, 0, 0, 0, 1.132223, 0.999712, 1.176992, 1.122698, 0.775656, 1.122678, 0.0, 13.0]"
2018/01/12,"[0.0933523922764228, 0.164934, 0.190321, 0, 0, 0.242478, 0, 0, 0, 0, 0, 0, 0, 0, 0.344442, 0, 0, 0.405385, 0, 0, 0.467398, 0.511937, 0.909192, 0, 0, 0, 0, 0, 0, 0, 1.11886, 1.115015, 1.221194, 1.075503, 0.906029, 1.122678, 0.0, 13.0]"
2018/01/13,"[0.0933523922764228, 0.175118, 0.183855, 0, 0, 0.196903, 0, 0, 0, 0, 0, 0, 0, 0, 0.227734, 0, 0, 0.247204, 0, 0, 0.26232, 0.269763, 0.99515, 0, 0, 0, 0, 0, 0, 0, 0.445786, 0.515758, 0.540085, 0.399306, 0.345475, 1.122678, 0.0, 19.0]"
2018/01/15,"[0.0933523922764228, 0.053049, 0.058983, 0, 0, 0.071643, 0, 0, 0, 0, 0, 0, 0, 0, 0.110468, 0, 0, 0.12854, 0, 0, 0.155849, 0.161938, 2.075198, 0, 0, 0, 0, 0, 0, 0, 1.184199, 1.241632, 1.389218, 1.148759, 0.909071, 1.122678, 0.0, 29.0]"
2018/01/16,"[0.0933523922764228, 0.054454, 0.062853, 0, 0, 0.082395, 0, 0, 0, 0, 0, 0, 0, 0, 0.13162, 0, 0, 0.156245, 0, 0, 0.187558, 0.191679, 1.910368, 0, 0, 0, 0, 0, 0, 0, 1.357949, 1.24464, 1.507097, 1.337104, 0.821894, 1.122678, 0.0, 40.0]"
2018/01/17,"[0.0933523922764228, 0.066121, 0.077108, 0, 0, 0.100862, 0, 0, 0, 0, 0, 0, 0, 0, 0.157503, 0, 0, 0.182943, 0, 0, 0.221062, 0.229126, 2.494697, 0, 0, 0, 0, 0, 0, 0, 1.307259, 1.238212, 1.428533, 1.305026, 0.902904, 1.122678, 0.0, 9.0]"
2018/01/18,"[0.0933523922764228, 0.033167, 0.036022, 0, 0, 0.041117, 0, 0, 0, 0, 0, 0, 0, 0, 0.075941, 0, 0, 0.080134, 0, 0, 0.104247, 0.099044, 3.454544, 0, 0, 0, 0, 0, 0, 0, 1.30593, 0.720285, 1.662917, 1.36487, 0.787741, 1.122678, 0.0, 3.0]"
2018/01/22,"[0.0933523922764228, 0.091386, 0.108549, 0, 0, 0.139797, 0, 0, 0, 0, 0, 0, 0, 0, 0.210579, 0, 0, 0.246816, 0, 0, 0.283069, 0.299842, 2.158364, 0, 0, 0, 0, 0, 0, 0, 1.22954, 1.063368, 1.34521, 1.208364, 0.75999, 1.122678, 0.0, 1.0]"
2018/01/23,"[0.0933523922764228, 0.117671, 0.133944, 0, 0, 0.167043, 0, 0, 0, 0, 0, 0, 0, 0, 0.234803, 0, 0, 0.267571, 0, 0, 0.301836, 0.315561, 2.154315, 0, 0, 0, 0, 0, 0, 0, 1.035333, 0.903173, 1.116011, 1.023955, 0.644865, 1.122678, 0.0, 35.0]"
2018/02/15,"[0.0933523922764228, 0.071864, 0.081332, 0, 0, 0.10311, 0, 0, 0, 0, 0, 0, 0, 0, 0.156449, 0, 0, 0.179209, 0, 0, 0.221082, 0.234234, 2.173975, 0, 0, 0, 0, 0, 0, 0, 1.169556, 1.24276, 1.299141, 1.169846, 1.042279, 1.122678, 0.0, 43.0]"
2018/02/16,"[0.0933523922764228, 0.18812, 0.229547, 0, 0, 0.317051, 0, 0, 0, 0, 0, 0, 0, 0, 0.460608, 0, 0, 0.523416, 0, 0, 0.591972, 0.613611, 2.571534, 0, 0, 0, 0, 0, 0, 0, 1.245697, 0.929123, 1.22104, 1.283648, 0.648063, 1.122678, 0.0, 9.0]"
2018/02/18,"[0.0933523922764228, 0.133844, 0.16449, 0, 0, 0.233631, 0, 0, 0, 0, 0, 0, 0, 0, 0.358907, 0, 0, 0.414625, 0, 0, 0.491778, 0.52351, 2.27813, 0, 0, 0, 0, 0, 0, 0, 1.379417, 1.141853, 1.368863, 1.420375, 0.917598, 1.122678, 0.0, 25.0]"
2018/02/19,"[0.0933523922764228, 0.096629, 0.121612, 0, 0, 0.176613, 0, 0, 0, 0, 0, 0, 0, 0, 0.277928, 0, 0, 0.322545, 0, 0, 0.380797, 0.405591, 2.307768, 0, 0, 0, 0, 0, 0, 0, 1.450651, 1.118776, 1.432617, 1.496931, 0.831056, 1.122678, 0.0, 40.0]"
2018/02/27,"[0.0933523922764228, 0.103207, 0.124063, 0, 0, 0.17049, 0, 0, 0, 0, 0, 0, 0, 0, 0.260284, 0, 0, 0.301873, 0, 0, 0.354842, 0.365574, 2.387932, 0, 0, 0, 0, 0, 0, 0, 1.326459, 1.108791, 1.356429, 1.3471, 0.743684, 1.122678, 0.0, 13.0]"
2018/03/02,"[0.0933523922764228, 0.172, 0.213315, 0, 0, 0.30532, 0, 0, 0, 0, 0, 0, 0, 0, 0.459835, 0, 0, 0.531675, 0, 0, 0.662975, 0.64251, 3.144796, 0, 0, 0, 0, 0, 0, 0, 1.411775, 1.082822, 1.377874, 1.452946, 0.720989, 1.122678, 0.0, 4.0]"
2018/03/04,"[0.0933523922764228, 0.690436, 0.88684, 0, 0, 1.274802, 0, 0, 0, 0, 0, 0, 0, 0, 1.780166, 0, 0, 0.554318369612069, 0, 0, 0.6333750661686236, 0.6794867085620182, 4.257618, 0, 0, 0, 0, 0, 0, 0, 1.261824, 1.1362007126925127, 1.128209, 1.261824, 1.026563747863247, 1.122678, 0.0, 1.0]"
2018/03/05,"[0.0933523922764228, 0.225798, 0.290578, 0, 0, 0.424482, 0, 0, 0, 0, 0, 0, 0, 0, 0.614755, 0, 0, 0.693846, 0, 0, 0.760838, 0.817915, 3.650952, 0, 0, 0, 0, 0, 0, 0, 1.341588, 0.797784, 1.22757, 1.417185, 0.514897, 1.122678, 0.0, 6.0]"
2018/03/10,"[0.0933523922764228, 0.069048, 0.076666, 0, 0, 0.087463, 0, 0, 0, 0, 0, 0, 0, 0, 0.122186, 0, 0, 0.14368, 0, 0, 0.160879, 0.164353, 1.045254, 0, 0, 0, 0, 0, 0, 0, 0.931213, 1.016764, 1.175516, 0.837016, 0.529455, 1.122678, 0.0, 40.0]"
2018/03/11,"[0.0933523922764228, 0.051713, 0.057428, 0, 0, 0.069707, 0, 0, 0, 0, 0, 0, 0, 0, 0.106361, 0, 0, 0.126203, 0, 0, 0.150188, 0.157561, 1.188444, 0, 0, 0, 0, 0, 0, 0, 1.163582, 1.208948, 1.382423, 1.100821, 0.812548, 1.122678, 0.0, 56.0]"
2018/03/12,"[0.0933523922764228, 0.146659, 0.188927, 0, 0, 0.282408, 0, 0, 0, 0, 0, 0, 0, 0, 0.445051, 0, 0, 0.522666, 0, 0, 0.609382, 0.648261, 1.51698, 0, 0, 0, 0, 0, 0, 0, 1.508829, 1.119301, 1.460676, 1.556637, 0.80651, 1.122678, 0.0, 56.0]"
2018/03/13,"[0.0933523922764228, 0.196044, 0.254206, 0, 0, 0.385783, 0, 0, 0, 0, 0, 0, 0, 0, 0.613029, 0, 0, 0.722095, 0, 0, 0.845589, 0.907755, 2.128475, 0, 0, 0, 0, 0, 0, 0, 1.541576, 1.140012, 1.482543, 1.593024, 0.845395, 1.122678, 0.0, 55.0]"
2018/03/14,"[0.0933523922764228, 0.185168, 0.24294, 0, 0, 0.374631, 0, 0, 0, 0, 0, 0, 0, 0, 0.599659, 0, 0, 0.706367, 0, 0, 0.818079, 0.874208, 2.500108, 0, 0, 0, 0, 0, 0, 0, 1.581797, 1.153839, 1.51004, 1.640032, 0.866603, 1.122678, 0.0, 21.0]"
2018/03/18,"[0.0933523922764228, 0.217834, 0.284657, 0, 0, 0.435482, 0, 0, 0, 0, 0, 0, 0, 0, 0.685592, 0, 0, 0.794172, 0, 0, 0.924006, 0.983817, 3.053449, 0, 0, 0, 0, 0, 0, 0, 1.528884, 1.074247, 1.438606, 1.601309, 0.834333, 1.122678, 0.0, 18.0]"
2018/03/19,"[0.0933523922764228, 0.234731, 0.303099, 0, 0, 0.456852, 0, 0, 0, 0, 0, 0, 0, 0, 0.710052, 0, 0, 0.820703, 0, 0, 0.94482, 1.016603, 3.11857, 0, 0, 0, 0, 0, 0, 0, 1.508456, 1.055503, 1.433519, 1.572213, 0.771479, 1.122678, 0.0, 35.0]"
2018/03/22,"[0.0933523922764228, 0.235763, 0.263418, 0, 0, 0.313081, 0, 0, 0, 0, 0, 0, 0, 0, 0.400274, 0, 0, 0.447227, 0, 0, 0.483977, 0.498113, 1.233897, 0, 0, 0, 0, 0, 0, 0, 0.785205, 0.682464, 0.839544, 0.764449, 0.419908, 1.122678, 0.0, 25.0]"
2018/03/24,"[0.0933523922764228, 0.203626, 0.245389, 0, 0, 0.341983, 0, 0, 0, 0, 0, 0, 0, 0, 0.508094, 0, 0, 0.587827, 0, 0, 0.685016, 0.745211, 1.876259, 0, 0, 0, 0, 0, 0, 0, 1.296154, 1.076381, 1.285108, 1.322278, 0.921342, 1.122678, 0.0, 2.0]"
2018/03/25,"[0.0933523922764228, 0.267325, 0.329554, 0, 0, 0.465402, 0, 0, 0, 0, 0, 0, 0, 0, 0.690096, 0, 0, 0.791978, 0, 0, 0.924595, 0.983908, 2.228892, 0, 0, 0, 0, 0, 0, 0, 1.30158, 1.017093, 1.265065, 1.341851, 0.795481, 1.122678, 0.0, 20.0]"
2018/03/26,"[0.0933523922764228, 0.25684, 0.313659, 0, 0, 0.443045, 0, 0, 0, 0, 0, 0, 0, 0, 0.663257, 0, 0, 0.764772, 0, 0, 0.897787, 0.962256, 2.742131, 0, 0, 0, 0, 0, 0, 0, 1.323932, 1.049996, 1.298417, 1.36018, 0.853588, 1.122678, 0.0, 15.0]"
2018/03/27,"[0.0933523922764228, 0.168555, 0.200721, 0, 0, 0.274819, 0, 0, 0, 0, 0, 0, 0, 0, 0.412508, 0, 0, 0.480799, 0, 0, 0.557354, 0.592608, 2.453832, 0, 0, 0, 0, 0, 0, 0, 1.299226, 1.085724, 1.326607, 1.310421, 0.818886, 1.122678, 0.0, 21.0]"
2018/03/28,"[0.0933523922764228, 0.112835, 0.136175, 0, 0, 0.189051, 0, 0, 0, 0, 0, 0, 0, 0, 0.295849, 0, 0, 0.345933, 0, 0, 0.411188, 0.435589, 2.704646, 0, 0, 0, 0, 0, 0, 0, 1.382987, 1.170175, 1.428681, 1.399538, 0.873599, 1.122678, 0.0, 43.0]"
2018/03/29,"[0.0933523922764228, 0.096836, 0.11188, 0, 0, 0.146631, 0, 0, 0, 0, 0, 0, 0, 0, 0.220998, 0, 0, 0.25292, 0, 0, 0.305676, 0.322807, 2.538591, 0, 0, 0, 0, 0, 0, 0, 1.220446, 1.18377, 1.296734, 1.23355, 0.973901, 1.122678, 0.0, 45.0]"
2018/03/30,"[0.0933523922764228, 0.117675, 0.130074, 0, 0, 0.160597, 0, 0, 0, 0, 0, 0, 0, 0, 0.225021, 0, 0, 0.254286, 0, 0, 0.292103, 0.308596, 2.942873, 0, 0, 0, 0, 0, 0, 0, 1.000619, 0.923796, 1.084262, 0.994213, 0.731304, 1.122678, 0.0, 16.0]"
2018/03/31,"[0.0933523922764228, 0.140098, 0.159837, 0, 0, 0.206892, 0, 0, 0, 0, 0, 0, 0, 0, 0.305925, 0, 0, 0.35281, 0, 0, 0.420708, 0.449517, 2.151483, 0, 0, 0, 0, 0, 0, 0, 1.181662, 1.144802, 1.262515, 1.178767, 0.936679, 1.122678, 0.0, 23.0]"
2018/04/01,"[0.0933523922764228, 0.200964, 0.237496, 0, 0, 0.318224, 0, 0, 0, 0, 0, 0, 0, 0, 0.456, 0, 0, 0.515989, 0, 0, 0.588295, 0.623489, 2.216965, 0, 0, 0, 0, 0, 0, 0, 1.159949, 0.925679, 1.159774, 1.186244, 0.712981, 1.122678, 0.0, 27.0]"
2018/04/02,"[0.0933523922764228, 0.375983, 0.466134, 0, 0, 0.656628, 0, 0, 0, 0, 0, 0, 0, 0, 0.942681, 0, 0, 1.057746, 0, 0, 1.188048, 1.239973, 2.865505, 0, 0, 0, 0, 0, 0, 0, 1.238493, 0.89299, 1.177993, 1.292283, 0.677743, 1.122678, 0.0, 35.0]"
2018/04/03,"[0.0933523922764228, 0.274503, 0.339782, 0, 0, 0.482496, 0, 0, 0, 0, 0, 0, 0, 0, 0.710567, 0, 0, 0.808971, 0, 0, 0.917661, 0.966763, 3.08934, 0, 0, 0, 0, 0, 0, 0, 1.302401, 0.950378, 1.25502, 1.350674, 0.699322, 1.122678, 0.0, 30.0]"
2018/04/04,"[0.0933523922764228, 0.39923, 0.507082, 0, 0, 0.729476, 0, 0, 0, 0, 0, 0, 0, 0, 1.050949, 0, 0, 1.22036, 0, 0, 1.424006, 1.565879, 3.338114, 0, 0, 0, 0, 0, 0, 0, 1.282866, 0.823928, 1.186085, 1.339363, 0.478744, 1.122678, 0.0, 13.0]"
2018/04/05,"[0.0933523922764228, 0.253659, 0.319585, 0, 0, 0.46817, 0, 0, 0, 0, 0, 0, 0, 0, 0.712579, 0, 0, 0.820999, 0, 0, 0.941662, 1.002095, 3.242249, 0, 0, 0, 0, 0, 0, 0, 1.417107, 1.032516, 1.359608, 1.469683, 0.755938, 1.122678, 0.0, 24.0]"
2018/04/06,"[0.0933523922764228, 0.500439, 0.621408, 0, 0, 0.860964, 0, 0, 0, 0, 0, 0, 0, 0, 1.182034, 0, 0, 1.294692, 0, 0, 1.41157, 1.452042, 3.718698, 0, 0, 0, 0, 0, 0, 0, 1.089599, 0.638597, 0.978861, 1.165209, 0.449975, 1.122678, 0.0, 1.0]"
2018/04/08,"[0.0933523922764228, 0.188247, 0.212956, 0, 0, 0.266819, 0, 0, 0, 0, 0, 0, 0, 0, 0.376743, 0, 0, 0.430869, 0, 0, 0.497146, 0.529455, 1.624046, 0, 0, 0, 0, 0, 0, 0, 1.033673, 1.000854, 1.125678, 1.015407, 0.804093, 1.122678, 0.0, 11.0]"
2018/04/09,"[0.0933523922764228, 0.140441, 0.15638, 0, 0, 0.193202, 0, 0, 0, 0, 0, 0, 0, 0, 0.2704, 0, 0, 0.309709, 0, 0, 0.361526, 0.384147, 1.534306, 0, 0, 0, 0, 0, 0, 0, 1.019194, 1.0495, 1.114341, 0.997427, 0.844854, 1.122678, 0.0, 29.0]"
2018/04/10,"[0.0933523922764228, 0.223668, 0.268237, 0, 0, 0.377552, 0, 0, 0, 0, 0, 0, 0, 0, 0.585373, 0, 0, 0.691082, 0, 0, 0.828834, 0.921959, 2.481363, 0, 0, 0, 0, 0, 0, 0, 1.382423, 1.233055, 1.411655, 1.393824, 1.057369, 1.122678, 0.0, 19.0]"
2018/04/11,"[0.0933523922764228, 0.249806, 0.313828, 0, 0, 0.463505, 0, 0, 0, 0, 0, 0, 0, 0, 0.723189, 0, 0, 0.842221, 0, 0, 0.98533, 1.060372, 3.570894, 0, 0, 0, 0, 0, 0, 0, 1.4563, 1.101771, 1.413108, 1.504783, 0.883325, 1.122678, 0.0, 8.0]"
2018/04/12,"[0.0933523922764228, 0.413906, 0.53882, 0, 0, 0.796889, 0, 0, 0, 0, 0, 0, 0, 0, 0.48459976230809976, 0, 0, 1.323574, 0, 0, 1.552986, 1.639878, 4.923594, 0, 0, 0, 0, 0, 0, 0, 1.308862, 1.079144, 1.193394, 1.536836, 0.840076, 1.122678, 0.0, 1.0]"
2018/04/13,"[0.0933523922764228, 0.264919, 0.359796, 0, 0, 0.57465, 0, 0, 0, 0, 0, 0, 0, 0, 0.939304, 0, 0, 1.101461, 0, 0, 1.302214, 1.392958, 3.819231, 0, 0, 0, 0, 0, 0, 0, 1.682419, 1.197128, 1.573927, 1.765725, 0.943819, 1.122678, 0.0, 18.0]"
2018/04/14,"[0.0933523922764228, 0.612092, 0.818306, 0, 0, 1.254367, 0, 0, 0, 0, 0, 0, 0, 0, 1.882355, 0, 0, 2.146171, 0, 0, 2.425007, 2.548745, 4.334338, 0, 0, 0, 0, 0, 0, 0, 1.446203, 0.927317, 1.305092, 1.530651, 0.676174, 1.122678, 0.0, 5.0]"
2018/04/18,"[0.0933523922764228, 0.111392, 0.126718, 0, 0, 0.16405, 0, 0, 0, 0, 0, 0, 0, 0, 0.245224, 0, 0, 0.287798, 0, 0, 0.332677, 0.358727, 2.491644, 0, 0, 0, 0, 0, 0, 0, 1.225795, 1.098531, 1.330604, 1.204261, 0.857752, 1.122678, 0.0, 6.0]"
2018/04/19,"[0.0933523922764228, 0.149134, 0.180719, 0, 0, 0.251755, 0, 0, 0, 0, 0, 0, 0, 0, 0.387044, 0, 0, 0.445667, 0, 0, 0.532884, 0.568621, 2.572278, 0, 0, 0, 0, 0, 0, 0, 1.350553, 1.157192, 1.363396, 1.385354, 0.957234, 1.122678, 0.0, 18.0]"
